"","Num_ID","Slide_code","Site","Season","Family","Abundance_200","Abundance_50","Date_pollen","Count_scaled"
"1104","J.40","J-145","JAM","late","Argophyllaceae",0,0,2025-01-15,0
"1105","J.40","J-145","JAM","late","Gramineae",0,0,2025-01-15,0
"1106","J.77","J-182","JAM","late","Adoxaceae",2,1,2025-01-15,0
"1107","J.77","J-182","JAM","late","Amaryllidaceae",2,0,2025-01-15,0
"1108","J.77","J-182","JAM","late","Asteraceae",5,5,2025-01-15,85
"1109","J.77","J-182","JAM","late","Brassicaceae",3,1,2025-01-15,0
"1110","J.77","J-182","JAM","late","Caprifoliaceae",3,4,2025-01-15,0
"1111","J.77","J-182","JAM","late","Caryophyllaceae",4,2,2025-01-15,0
"1112","J.77","J-182","JAM","late","Ericaceae",1,0,2025-01-15,0
"1113","J.77","J-182","JAM","late","Iridaceae",3,1,2025-01-15,0
"1114","J.77","J-182","JAM","late","Myrtaceae",3,2,2025-01-15,0
"1115","J.77","J-182","JAM","late","Plantaginaceae",5,5,2025-01-15,0
"1116","J.77","J-182","JAM","late","Polygonaceae",2,1,2025-01-15,0
"1117","J.77","J-182","JAM","late","Primulaceae",2,2,2025-01-15,163
"1118","J.77","J-182","JAM","late","Ranunculaceae",4,2,2025-01-15,52
"1119","J.77","J-182","JAM","late","Rosaceae",4,2,2025-01-15,0
"1120","J.77","J-182","JAM","late","Solanaceae",3,1,2025-01-15,0
"1121","J.77","J-182","JAM","late","Argophyllaceae",0,0,2025-01-15,0
"1122","J.77","J-182","JAM","late","Gramineae",0,0,2025-01-15,0
"1123","J.67","J-197","JAM","late","Adoxaceae",2,1,2025-01-15,0
"1124","J.67","J-197","JAM","late","Amaryllidaceae",2,0,2025-01-15,0
"1125","J.67","J-197","JAM","late","Asteraceae",5,5,2025-01-15,300
"1126","J.67","J-197","JAM","late","Brassicaceae",3,1,2025-01-15,0
"1127","J.67","J-197","JAM","late","Caprifoliaceae",3,4,2025-01-15,0
"1128","J.67","J-197","JAM","late","Caryophyllaceae",4,2,2025-01-15,0
"1129","J.67","J-197","JAM","late","Ericaceae",1,0,2025-01-15,0
"1130","J.67","J-197","JAM","late","Iridaceae",3,1,2025-01-15,0
"1131","J.67","J-197","JAM","late","Myrtaceae",3,2,2025-01-15,0
"1132","J.67","J-197","JAM","late","Plantaginaceae",5,5,2025-01-15,0
"1133","J.67","J-197","JAM","late","Polygonaceae",2,1,2025-01-15,0
"1134","J.67","J-197","JAM","late","Primulaceae",2,2,2025-01-15,0
"1135","J.67","J-197","JAM","late","Ranunculaceae",4,2,2025-01-15,0
"1136","J.67","J-197","JAM","late","Rosaceae",4,2,2025-01-15,0
"1137","J.67","J-197","JAM","late","Solanaceae",3,1,2025-01-15,0
"1138","J.67","J-197","JAM","late","Argophyllaceae",0,0,2025-01-15,0
"1139","J.67","J-197","JAM","late","Gramineae",0,0,2025-01-15,0
"1140","J.70","J-137","JAM","late","Adoxaceae",2,1,2025-01-16,0
"1141","J.70","J-137","JAM","late","Amaryllidaceae",2,0,2025-01-16,0
"1142","J.70","J-137","JAM","late","Asteraceae",5,5,2025-01-16,300
"1143","J.70","J-137","JAM","late","Brassicaceae",3,1,2025-01-16,0
"1144","J.70","J-137","JAM","late","Caprifoliaceae",3,4,2025-01-16,0
"1145","J.70","J-137","JAM","late","Caryophyllaceae",4,2,2025-01-16,0
"1146","J.70","J-137","JAM","late","Ericaceae",1,0,2025-01-16,0
"1147","J.70","J-137","JAM","late","Iridaceae",3,1,2025-01-16,0
"1148","J.70","J-137","JAM","late","Myrtaceae",3,2,2025-01-16,0
"1149","J.70","J-137","JAM","late","Plantaginaceae",5,5,2025-01-16,0
"1150","J.70","J-137","JAM","late","Polygonaceae",2,1,2025-01-16,0
"1151","J.70","J-137","JAM","late","Primulaceae",2,2,2025-01-16,0
"1152","J.70","J-137","JAM","late","Ranunculaceae",4,2,2025-01-16,0
"1153","J.70","J-137","JAM","late","Rosaceae",4,2,2025-01-16,0
"1154","J.70","J-137","JAM","late","Solanaceae",3,1,2025-01-16,0
"1155","J.70","J-137","JAM","late","Argophyllaceae",0,0,2025-01-16,0
"1156","J.70","J-137","JAM","late","Gramineae",0,0,2025-01-16,0
"1157","J.71","J-193","JAM","late","Adoxaceae",2,1,2025-01-16,0
"1158","J.71","J-193","JAM","late","Amaryllidaceae",2,0,2025-01-16,0
"1159","J.71","J-193","JAM","late","Asteraceae",5,5,2025-01-16,0
"1160","J.71","J-193","JAM","late","Brassicaceae",3,1,2025-01-16,0
"1161","J.71","J-193","JAM","late","Caprifoliaceae",3,4,2025-01-16,0
"1162","J.71","J-193","JAM","late","Caryophyllaceae",4,2,2025-01-16,0
"1163","J.71","J-193","JAM","late","Ericaceae",1,0,2025-01-16,0
"1164","J.71","J-193","JAM","late","Iridaceae",3,1,2025-01-16,0
"1165","J.71","J-193","JAM","late","Myrtaceae",3,2,2025-01-16,0
"1166","J.71","J-193","JAM","late","Plantaginaceae",5,5,2025-01-16,0
"1167","J.71","J-193","JAM","late","Polygonaceae",2,1,2025-01-16,0
"1168","J.71","J-193","JAM","late","Primulaceae",2,2,2025-01-16,0
"1169","J.71","J-193","JAM","late","Ranunculaceae",4,2,2025-01-16,0
"1170","J.71","J-193","JAM","late","Rosaceae",4,2,2025-01-16,300
"1171","J.71","J-193","JAM","late","Solanaceae",3,1,2025-01-16,0
"1172","J.71","J-193","JAM","late","Argophyllaceae",0,0,2025-01-16,0
"1173","J.71","J-193","JAM","late","Gramineae",0,0,2025-01-16,0
"1174","J.73","J-203","JAM","late","Adoxaceae",2,1,2025-01-16,0
"1175","J.73","J-203","JAM","late","Amaryllidaceae",2,0,2025-01-16,0
"1176","J.73","J-203","JAM","late","Asteraceae",5,5,2025-01-16,96
"1177","J.73","J-203","JAM","late","Brassicaceae",3,1,2025-01-16,0
"1178","J.73","J-203","JAM","late","Caprifoliaceae",3,4,2025-01-16,0
"1179","J.73","J-203","JAM","late","Caryophyllaceae",4,2,2025-01-16,0
"1180","J.73","J-203","JAM","late","Ericaceae",1,0,2025-01-16,0
"1181","J.73","J-203","JAM","late","Iridaceae",3,1,2025-01-16,0
"1182","J.73","J-203","JAM","late","Myrtaceae",3,2,2025-01-16,0
"1183","J.73","J-203","JAM","late","Plantaginaceae",5,5,2025-01-16,0
"1184","J.73","J-203","JAM","late","Polygonaceae",2,1,2025-01-16,0
"1185","J.73","J-203","JAM","late","Primulaceae",2,2,2025-01-16,0
"1186","J.73","J-203","JAM","late","Ranunculaceae",4,2,2025-01-16,204
"1187","J.73","J-203","JAM","late","Rosaceae",4,2,2025-01-16,0
"1188","J.73","J-203","JAM","late","Solanaceae",3,1,2025-01-16,0
"1189","J.73","J-203","JAM","late","Argophyllaceae",0,0,2025-01-16,0
"1190","J.73","J-203","JAM","late","Gramineae",0,0,2025-01-16,0
"1191","J.40","J-208","JAM","late","Adoxaceae",2,1,2025-01-16,0
"1192","J.40","J-208","JAM","late","Amaryllidaceae",2,0,2025-01-16,0
"1193","J.40","J-208","JAM","late","Asteraceae",5,5,2025-01-16,0
"1194","J.40","J-208","JAM","late","Brassicaceae",3,1,2025-01-16,0
"1195","J.40","J-208","JAM","late","Caprifoliaceae",3,4,2025-01-16,0
"1196","J.40","J-208","JAM","late","Caryophyllaceae",4,2,2025-01-16,0
"1197","J.40","J-208","JAM","late","Ericaceae",1,0,2025-01-16,0
"1198","J.40","J-208","JAM","late","Iridaceae",3,1,2025-01-16,0
"1199","J.40","J-208","JAM","late","Myrtaceae",3,2,2025-01-16,0
"1200","J.40","J-208","JAM","late","Plantaginaceae",5,5,2025-01-16,0
"1201","J.40","J-208","JAM","late","Polygonaceae",2,1,2025-01-16,0
"1202","J.40","J-208","JAM","late","Primulaceae",2,2,2025-01-16,300
"1203","J.40","J-208","JAM","late","Ranunculaceae",4,2,2025-01-16,0
"1204","J.40","J-208","JAM","late","Rosaceae",4,2,2025-01-16,0
"1205","J.40","J-208","JAM","late","Solanaceae",3,1,2025-01-16,0
"1206","J.40","J-208","JAM","late","Argophyllaceae",0,0,2025-01-16,0
"1207","J.40","J-208","JAM","late","Gramineae",0,0,2025-01-16,0
"1208","J.70","J-250","JAM","late","Adoxaceae",2,1,2025-01-22,0
"1209","J.70","J-250","JAM","late","Amaryllidaceae",2,0,2025-01-22,0
"1210","J.70","J-250","JAM","late","Asteraceae",5,5,2025-01-22,105
"1211","J.70","J-250","JAM","late","Brassicaceae",3,1,2025-01-22,0
"1212","J.70","J-250","JAM","late","Caprifoliaceae",3,4,2025-01-22,0
"1213","J.70","J-250","JAM","late","Caryophyllaceae",4,2,2025-01-22,0
"1214","J.70","J-250","JAM","late","Ericaceae",1,0,2025-01-22,0
"1215","J.70","J-250","JAM","late","Iridaceae",3,1,2025-01-22,0
"1216","J.70","J-250","JAM","late","Myrtaceae",3,2,2025-01-22,0
"1217","J.70","J-250","JAM","late","Plantaginaceae",5,5,2025-01-22,195
"1218","J.70","J-250","JAM","late","Polygonaceae",2,1,2025-01-22,0
"1219","J.70","J-250","JAM","late","Primulaceae",2,2,2025-01-22,0
"1220","J.70","J-250","JAM","late","Ranunculaceae",4,2,2025-01-22,0
"1221","J.70","J-250","JAM","late","Rosaceae",4,2,2025-01-22,0
"1222","J.70","J-250","JAM","late","Solanaceae",3,1,2025-01-22,0
"1223","J.70","J-250","JAM","late","Argophyllaceae",0,0,2025-01-22,0
"1224","J.70","J-250","JAM","late","Gramineae",0,0,2025-01-22,0
"1225","J.72","J-226","JAM","late","Adoxaceae",2,1,2025-01-28,0
"1226","J.72","J-226","JAM","late","Amaryllidaceae",2,0,2025-01-28,0
"1227","J.72","J-226","JAM","late","Asteraceae",5,5,2025-01-28,300
"1228","J.72","J-226","JAM","late","Brassicaceae",3,1,2025-01-28,0
"1229","J.72","J-226","JAM","late","Caprifoliaceae",3,4,2025-01-28,0
"1230","J.72","J-226","JAM","late","Caryophyllaceae",4,2,2025-01-28,0
"1231","J.72","J-226","JAM","late","Ericaceae",1,0,2025-01-28,0
"1232","J.72","J-226","JAM","late","Iridaceae",3,1,2025-01-28,0
"1233","J.72","J-226","JAM","late","Myrtaceae",3,2,2025-01-28,0
"1234","J.72","J-226","JAM","late","Plantaginaceae",5,5,2025-01-28,0
"1235","J.72","J-226","JAM","late","Polygonaceae",2,1,2025-01-28,0
"1236","J.72","J-226","JAM","late","Primulaceae",2,2,2025-01-28,0
"1237","J.72","J-226","JAM","late","Ranunculaceae",4,2,2025-01-28,0
"1238","J.72","J-226","JAM","late","Rosaceae",4,2,2025-01-28,0
"1239","J.72","J-226","JAM","late","Solanaceae",3,1,2025-01-28,0
"1240","J.72","J-226","JAM","late","Argophyllaceae",0,0,2025-01-28,0
"1241","J.72","J-226","JAM","late","Gramineae",0,0,2025-01-28,0
"1242","J.72","J-133","JAM","late","Adoxaceae",2,1,2025-02-03,0
"1243","J.72","J-133","JAM","late","Amaryllidaceae",2,0,2025-02-03,0
"1244","J.72","J-133","JAM","late","Asteraceae",5,5,2025-02-03,72
"1245","J.72","J-133","JAM","late","Brassicaceae",3,1,2025-02-03,0
"1246","J.72","J-133","JAM","late","Caprifoliaceae",3,4,2025-02-03,0
"1247","J.72","J-133","JAM","late","Caryophyllaceae",4,2,2025-02-03,0
"1248","J.72","J-133","JAM","late","Ericaceae",1,0,2025-02-03,0
"1249","J.72","J-133","JAM","late","Iridaceae",3,1,2025-02-03,0
"1250","J.72","J-133","JAM","late","Myrtaceae",3,2,2025-02-03,0
"1251","J.72","J-133","JAM","late","Plantaginaceae",5,5,2025-02-03,0
"1252","J.72","J-133","JAM","late","Polygonaceae",2,1,2025-02-03,0
"1253","J.72","J-133","JAM","late","Primulaceae",2,2,2025-02-03,228
"1254","J.72","J-133","JAM","late","Ranunculaceae",4,2,2025-02-03,0
"1255","J.72","J-133","JAM","late","Rosaceae",4,2,2025-02-03,0
"1256","J.72","J-133","JAM","late","Solanaceae",3,1,2025-02-03,0
"1257","J.72","J-133","JAM","late","Argophyllaceae",0,0,2025-02-03,0
"1258","J.72","J-133","JAM","late","Gramineae",0,0,2025-02-03,0
"1259","J.74","J-199","JAM","late","Adoxaceae",2,1,2025-02-03,300
"1260","J.74","J-199","JAM","late","Amaryllidaceae",2,0,2025-02-03,0
"1261","J.74","J-199","JAM","late","Asteraceae",5,5,2025-02-03,0
"1262","J.74","J-199","JAM","late","Brassicaceae",3,1,2025-02-03,0
"1263","J.74","J-199","JAM","late","Caprifoliaceae",3,4,2025-02-03,0
"1264","J.74","J-199","JAM","late","Caryophyllaceae",4,2,2025-02-03,0
"1265","J.74","J-199","JAM","late","Ericaceae",1,0,2025-02-03,0
"1266","J.74","J-199","JAM","late","Iridaceae",3,1,2025-02-03,0
"1267","J.74","J-199","JAM","late","Myrtaceae",3,2,2025-02-03,0
"1268","J.74","J-199","JAM","late","Plantaginaceae",5,5,2025-02-03,0
"1269","J.74","J-199","JAM","late","Polygonaceae",2,1,2025-02-03,0
"1270","J.74","J-199","JAM","late","Primulaceae",2,2,2025-02-03,0
"1271","J.74","J-199","JAM","late","Ranunculaceae",4,2,2025-02-03,0
"1272","J.74","J-199","JAM","late","Rosaceae",4,2,2025-02-03,0
"1273","J.74","J-199","JAM","late","Solanaceae",3,1,2025-02-03,0
"1274","J.74","J-199","JAM","late","Argophyllaceae",0,0,2025-02-03,0
"1275","J.74","J-199","JAM","late","Gramineae",0,0,2025-02-03,0
"1276","J.70","J-249","JAM","late","Adoxaceae",2,1,2025-02-03,300
"1277","J.70","J-249","JAM","late","Amaryllidaceae",2,0,2025-02-03,0
"1278","J.70","J-249","JAM","late","Asteraceae",5,5,2025-02-03,0
"1279","J.70","J-249","JAM","late","Brassicaceae",3,1,2025-02-03,0
"1280","J.70","J-249","JAM","late","Caprifoliaceae",3,4,2025-02-03,0
"1281","J.70","J-249","JAM","late","Caryophyllaceae",4,2,2025-02-03,0
"1282","J.70","J-249","JAM","late","Ericaceae",1,0,2025-02-03,0
"1283","J.70","J-249","JAM","late","Iridaceae",3,1,2025-02-03,0
"1284","J.70","J-249","JAM","late","Myrtaceae",3,2,2025-02-03,0
"1285","J.70","J-249","JAM","late","Plantaginaceae",5,5,2025-02-03,0
"1286","J.70","J-249","JAM","late","Polygonaceae",2,1,2025-02-03,0
"1287","J.70","J-249","JAM","late","Primulaceae",2,2,2025-02-03,0
"1288","J.70","J-249","JAM","late","Ranunculaceae",4,2,2025-02-03,0
"1289","J.70","J-249","JAM","late","Rosaceae",4,2,2025-02-03,0
"1290","J.70","J-249","JAM","late","Solanaceae",3,1,2025-02-03,0
"1291","J.70","J-249","JAM","late","Argophyllaceae",0,0,2025-02-03,0
"1292","J.70","J-249","JAM","late","Gramineae",0,0,2025-02-03,0
"1293","J.77","J-256","JAM","late","Adoxaceae",2,1,2025-02-04,0
"1294","J.77","J-256","JAM","late","Amaryllidaceae",2,0,2025-02-04,0
"1295","J.77","J-256","JAM","late","Asteraceae",5,5,2025-02-04,57
"1296","J.77","J-256","JAM","late","Brassicaceae",3,1,2025-02-04,8
"1297","J.77","J-256","JAM","late","Caprifoliaceae",3,4,2025-02-04,0
"1298","J.77","J-256","JAM","late","Caryophyllaceae",4,2,2025-02-04,0
"1299","J.77","J-256","JAM","late","Ericaceae",1,0,2025-02-04,0
"1300","J.77","J-256","JAM","late","Iridaceae",3,1,2025-02-04,0
"1301","J.77","J-256","JAM","late","Myrtaceae",3,2,2025-02-04,0
"1302","J.77","J-256","JAM","late","Plantaginaceae",5,5,2025-02-04,28
"1303","J.77","J-256","JAM","late","Polygonaceae",2,1,2025-02-04,0
"1304","J.77","J-256","JAM","late","Primulaceae",2,2,2025-02-04,0
"1305","J.77","J-256","JAM","late","Ranunculaceae",4,2,2025-02-04,123
"1306","J.77","J-256","JAM","late","Rosaceae",4,2,2025-02-04,0
"1307","J.77","J-256","JAM","late","Solanaceae",3,1,2025-02-04,0
"1308","J.77","J-256","JAM","late","Argophyllaceae",0,0,2025-02-04,0
"1309","J.77","J-256","JAM","late","Gramineae",0,0,2025-02-04,0
"1310","J.66","J-113","JAM","late","Aizoaceae",1,0,2025-01-07,0
"1311","J.66","J-113","JAM","late","Alstroemeriaceae",2,0,2025-01-07,0
"1312","J.66","J-113","JAM","late","Apiaceae",3,0,2025-01-07,0
"1313","J.66","J-113","JAM","late","Apocynaceae",1,0,2025-01-07,0
"1314","J.66","J-113","JAM","late","Araceae",1,0,2025-01-07,0
"1315","J.66","J-113","JAM","late","Asparagaceae",1,0,2025-01-07,0
"1316","J.66","J-113","JAM","late","Asphodelaceae",1,0,2025-01-07,0
"1317","J.66","J-113","JAM","late","Boraginaceae",3,0,2025-01-07,0
"1318","J.66","J-113","JAM","late","Campanulaceae",1,0,2025-01-07,0
"1319","J.66","J-113","JAM","late","Commelinaceae",1,0,2025-01-07,0
"1320","J.66","J-113","JAM","late","Convolvulaceae",1,0,2025-01-07,0
"1321","J.66","J-113","JAM","late","Crassulaceae",1,0,2025-01-07,0
"1322","J.66","J-113","JAM","late","Cucurbitaceae",1,1,2025-01-07,0
"1323","J.66","J-113","JAM","late","Escalloniaceae",1,0,2025-01-07,0
"1324","J.66","J-113","JAM","late","Euphorbiaceae",1,0,2025-01-07,0
"1325","J.66","J-113","JAM","late","Fabaceae",5,5,2025-01-07,0
"1326","J.66","J-113","JAM","late","Geraniaceae",4,0,2025-01-07,0
"1327","J.66","J-113","JAM","late","Hydrangeaceae",2,0,2025-01-07,0
"1328","J.66","J-113","JAM","late","Lamiaceae",4,3,2025-01-07,0
"1329","J.66","J-113","JAM","late","Liliaceae",1,1,2025-01-07,0
"1330","J.66","J-113","JAM","late","Magnoliaceae",1,0,2025-01-07,0
"1331","J.66","J-113","JAM","late","Montiaceae",1,0,2025-01-07,0
"1332","J.66","J-113","JAM","late","Nymphaeaceae",1,0,2025-01-07,0
"1333","J.66","J-113","JAM","late","Oleaceae",1,0,2025-01-07,0
"1334","J.66","J-113","JAM","late","Onagraceae",3,3,2025-01-07,0
"1335","J.66","J-113","JAM","late","Orobanchaceae",2,0,2025-01-07,0
"1336","J.66","J-113","JAM","late","Papaveraceae",3,0,2025-01-07,0
"1337","J.66","J-113","JAM","late","Plumbaginaceae",1,0,2025-01-07,0
"1338","J.66","J-113","JAM","late","Rutaceae",2,1,2025-01-07,0
"1339","J.66","J-113","JAM","late","Saxifragaceae",1,0,2025-01-07,0
"1340","J.66","J-113","JAM","late","Scrophulariaceae",2,0,2025-01-07,0
"1341","J.66","J-113","JAM","late","Tropaeolaceae",1,1,2025-01-07,0
"1342","J.66","J-113","JAM","late","Violaceae",2,0,2025-01-07,0
"1343","J.66","J-113","JAM","late","Anacardiaceae",0,0,2025-01-07,0
"1344","J.66","J-113","JAM","late","Asteliaceae",0,0,2025-01-07,0
"1345","J.66","J-113","JAM","late","Celastraceae",0,0,2025-01-07,0
"1346","J.66","J-113","JAM","late","Cistaceae",0,0,2025-01-07,0
"1347","J.66","J-113","JAM","late","Limnanthaceae",0,0,2025-01-07,0
"1348","J.66","J-113","JAM","late","Malvaceae",0,0,2025-01-07,0
"1349","J.66","J-113","JAM","late","Paeoniaceae",0,0,2025-01-07,0
"1350","J.66","J-113","JAM","late","Rhamnaceae",0,0,2025-01-07,0
"1351","J.66","J-113","JAM","late","Rubiaceae",0,0,2025-01-07,0
"1352","J.66","J-113","JAM","late","Theaceae",0,0,2025-01-07,0
"1353","J.66","J-113","JAM","late","Chenopodiaceae",0,0,2025-01-07,0
"1354","J.66","J-113","JAM","late","Elaeocarpaceae",0,0,2025-01-07,0
"1355","J.66","J-113","JAM","late","Gentianaceae",0,0,2025-01-07,0
"1356","J.66","J-113","JAM","late","Griseliniaceae",0,0,2025-01-07,0
"1357","J.66","J-113","JAM","late","Icacinaceae",0,0,2025-01-07,0
"1358","J.66","J-113","JAM","late","Linaceae",0,0,2025-01-07,0
"1359","J.66","J-113","JAM","late","Loranthaceae",0,0,2025-01-07,0
"1360","J.66","J-113","JAM","late","Moraceae",0,0,2025-01-07,0
"1361","J.66","J-113","JAM","late","Pittosporaceae",0,0,2025-01-07,0
"1362","J.66","J-113","JAM","late","Rousseaceae",0,0,2025-01-07,0
"1363","J.66","J-113","JAM","late","Smilacaceae",0,0,2025-01-07,0
"1364","J.21","J-116","JAM","early/mid","Aizoaceae",0,0,2024-11-18,0
"1365","J.21","J-116","JAM","early/mid","Alstroemeriaceae",4,0,2024-11-18,0
"1366","J.21","J-116","JAM","early/mid","Apiaceae",1,0,2024-11-18,0
"1367","J.21","J-116","JAM","early/mid","Apocynaceae",0,0,2024-11-18,0
"1368","J.21","J-116","JAM","early/mid","Araceae",1,0,2024-11-18,0
"1369","J.21","J-116","JAM","early/mid","Asparagaceae",2,0,2024-11-18,0
"1370","J.21","J-116","JAM","early/mid","Asphodelaceae",2,2,2024-11-18,0
"1371","J.21","J-116","JAM","early/mid","Boraginaceae",3,0,2024-11-18,0
"1372","J.21","J-116","JAM","early/mid","Campanulaceae",0,0,2024-11-18,0
"1373","J.21","J-116","JAM","early/mid","Commelinaceae",1,0,2024-11-18,0
"1374","J.21","J-116","JAM","early/mid","Convolvulaceae",1,0,2024-11-18,0
"1375","J.21","J-116","JAM","early/mid","Crassulaceae",2,0,2024-11-18,0
"1376","J.21","J-116","JAM","early/mid","Cucurbitaceae",0,0,2024-11-18,0
"1377","J.21","J-116","JAM","early/mid","Escalloniaceae",2,0,2024-11-18,0
"1378","J.21","J-116","JAM","early/mid","Euphorbiaceae",1,0,2024-11-18,0
"1379","J.21","J-116","JAM","early/mid","Fabaceae",5,4,2024-11-18,0
"1380","J.21","J-116","JAM","early/mid","Geraniaceae",3,2,2024-11-18,0
"1381","J.21","J-116","JAM","early/mid","Hydrangeaceae",2,0,2024-11-18,0
"1382","J.21","J-116","JAM","early/mid","Lamiaceae",3,0,2024-11-18,0
"1383","J.21","J-116","JAM","early/mid","Liliaceae",1,0,2024-11-18,0
"1384","J.21","J-116","JAM","early/mid","Magnoliaceae",0,0,2024-11-18,0
"1385","J.21","J-116","JAM","early/mid","Montiaceae",1,0,2024-11-18,0
"1386","J.21","J-116","JAM","early/mid","Nymphaeaceae",1,0,2024-11-18,0
"1387","J.21","J-116","JAM","early/mid","Oleaceae",1,0,2024-11-18,0
"1388","J.21","J-116","JAM","early/mid","Onagraceae",2,1,2024-11-18,0
"1389","J.21","J-116","JAM","early/mid","Orobanchaceae",1,0,2024-11-18,0
"1390","J.21","J-116","JAM","early/mid","Papaveraceae",3,0,2024-11-18,0
"1391","J.21","J-116","JAM","early/mid","Plumbaginaceae",2,0,2024-11-18,0
"1392","J.21","J-116","JAM","early/mid","Rutaceae",4,0,2024-11-18,0
"1393","J.21","J-116","JAM","early/mid","Saxifragaceae",1,0,2024-11-18,0
"1394","J.21","J-116","JAM","early/mid","Scrophulariaceae",0,0,2024-11-18,0
"1395","J.21","J-116","JAM","early/mid","Tropaeolaceae",1,0,2024-11-18,0
"1396","J.21","J-116","JAM","early/mid","Violaceae",1,0,2024-11-18,0
"1397","J.21","J-116","JAM","early/mid","Anacardiaceae",2,0,2024-11-18,0
"1398","J.21","J-116","JAM","early/mid","Asteliaceae",1,0,2024-11-18,0
"1399","J.21","J-116","JAM","early/mid","Celastraceae",2,3,2024-11-18,0
"1400","J.21","J-116","JAM","early/mid","Cistaceae",2,0,2024-11-18,0
"1401","J.21","J-116","JAM","early/mid","Limnanthaceae",1,0,2024-11-18,0
"1402","J.21","J-116","JAM","early/mid","Malvaceae",1,0,2024-11-18,0
"1403","J.21","J-116","JAM","early/mid","Paeoniaceae",1,0,2024-11-18,0
"1404","J.21","J-116","JAM","early/mid","Rhamnaceae",1,0,2024-11-18,0
"1405","J.21","J-116","JAM","early/mid","Rubiaceae",1,0,2024-11-18,0
"1406","J.21","J-116","JAM","early/mid","Theaceae",1,0,2024-11-18,0
"1407","J.21","J-116","JAM","early/mid","Chenopodiaceae",0,0,2024-11-18,0
"1408","J.21","J-116","JAM","early/mid","Elaeocarpaceae",0,0,2024-11-18,0
"1409","J.21","J-116","JAM","early/mid","Gentianaceae",0,0,2024-11-18,0
"1410","J.21","J-116","JAM","early/mid","Griseliniaceae",0,0,2024-11-18,0
"1411","J.21","J-116","JAM","early/mid","Icacinaceae",0,0,2024-11-18,0
"1412","J.21","J-116","JAM","early/mid","Linaceae",0,0,2024-11-18,0
"1413","J.21","J-116","JAM","early/mid","Loranthaceae",0,0,2024-11-18,0
"1414","J.21","J-116","JAM","early/mid","Moraceae",0,0,2024-11-18,0
"1415","J.21","J-116","JAM","early/mid","Pittosporaceae",0,0,2024-11-18,0
"1416","J.21","J-116","JAM","early/mid","Rousseaceae",0,0,2024-11-18,0
"1417","J.21","J-116","JAM","early/mid","Smilacaceae",0,0,2024-11-18,0
"1418","J.31","J-120","JAM","early/mid","Aizoaceae",0,0,2024-11-12,0
"1419","J.31","J-120","JAM","early/mid","Alstroemeriaceae",4,0,2024-11-12,0
"1420","J.31","J-120","JAM","early/mid","Apiaceae",1,0,2024-11-12,0
"1421","J.31","J-120","JAM","early/mid","Apocynaceae",0,0,2024-11-12,0
"1422","J.31","J-120","JAM","early/mid","Araceae",1,0,2024-11-12,0
"1423","J.31","J-120","JAM","early/mid","Asparagaceae",2,0,2024-11-12,0
"1424","J.31","J-120","JAM","early/mid","Asphodelaceae",2,2,2024-11-12,0
"1425","J.31","J-120","JAM","early/mid","Boraginaceae",3,0,2024-11-12,0
"1426","J.31","J-120","JAM","early/mid","Campanulaceae",0,0,2024-11-12,0
"1427","J.31","J-120","JAM","early/mid","Commelinaceae",1,0,2024-11-12,0
"1428","J.31","J-120","JAM","early/mid","Convolvulaceae",1,0,2024-11-12,0
"1429","J.31","J-120","JAM","early/mid","Crassulaceae",2,0,2024-11-12,0
"1430","J.31","J-120","JAM","early/mid","Cucurbitaceae",0,0,2024-11-12,0
"1431","J.31","J-120","JAM","early/mid","Escalloniaceae",2,0,2024-11-12,0
"1432","J.31","J-120","JAM","early/mid","Euphorbiaceae",1,0,2024-11-12,0
"1433","J.31","J-120","JAM","early/mid","Fabaceae",5,4,2024-11-12,0
"1434","J.31","J-120","JAM","early/mid","Geraniaceae",3,2,2024-11-12,0
"1435","J.31","J-120","JAM","early/mid","Hydrangeaceae",2,0,2024-11-12,0
"1436","J.31","J-120","JAM","early/mid","Lamiaceae",3,0,2024-11-12,0
"1437","J.31","J-120","JAM","early/mid","Liliaceae",1,0,2024-11-12,0
"1438","J.31","J-120","JAM","early/mid","Magnoliaceae",0,0,2024-11-12,0
"1439","J.31","J-120","JAM","early/mid","Montiaceae",1,0,2024-11-12,0
"1440","J.31","J-120","JAM","early/mid","Nymphaeaceae",1,0,2024-11-12,0
"1441","J.31","J-120","JAM","early/mid","Oleaceae",1,0,2024-11-12,0
"1442","J.31","J-120","JAM","early/mid","Onagraceae",2,1,2024-11-12,0
"1443","J.31","J-120","JAM","early/mid","Orobanchaceae",1,0,2024-11-12,0
"1444","J.31","J-120","JAM","early/mid","Papaveraceae",3,0,2024-11-12,0
"1445","J.31","J-120","JAM","early/mid","Plumbaginaceae",2,0,2024-11-12,0
"1446","J.31","J-120","JAM","early/mid","Rutaceae",4,0,2024-11-12,0
"1447","J.31","J-120","JAM","early/mid","Saxifragaceae",1,0,2024-11-12,0
"1448","J.31","J-120","JAM","early/mid","Scrophulariaceae",0,0,2024-11-12,0
"1449","J.31","J-120","JAM","early/mid","Tropaeolaceae",1,0,2024-11-12,0
"1450","J.31","J-120","JAM","early/mid","Violaceae",1,0,2024-11-12,0
"1451","J.31","J-120","JAM","early/mid","Anacardiaceae",2,0,2024-11-12,0
"1452","J.31","J-120","JAM","early/mid","Asteliaceae",1,0,2024-11-12,0
